date,user,text,url
25/05/2011,din38eq,Je suis ok pour le cabinet! LOL. Pour répondre a Jessi24 en fait j'ai jamais eu d anticorps anti tpo ce qui m'inquiète car j'ai un tsh a 18 ou 19!!! Mes t3 et t4 sont normaux aussi! Impossible de mettre un nom a mon truc. Mais j'ai tt les symptômes d' hashimoto... Ras le bol LOL.  je prend levo mais je sais même pas si ça va me soulager... Sinon pour la cytoponction que vous appelez biopsie j'en ai fait une car j'ai un goitre accompagné d'un con de nodule.  En fait il te mette une piqure dans la gorge et la il t analyse ton ou tes nodules pour voir si il sont cancéreux. Il n'y a que 5% de chances mais c'est bien de le demander.  Alala les histoires de thyroïde...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
25/05/2011,haionara,jessi ton doc a dit que tu peux prendre le Lévo et manger de suite après ça n'a aucune influence   euhhh tous les medecins disent linverse en dehors des repas il faut le prendre  3 h apres le diner  ou a jeun bon je crois que tous les docs doivent faire une reunion pour discuter de la tyroide car la c'est pas possible lol!!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
25/05/2011,lis92mi,  une cytoponction et la biopsie de la thyro dont il me parle ça n'a rien à voir. Je peux pas t'expliquer c'est trop long pour mon cas. Pour toi tu peux très bien avoir une TSH élevée et ne pas avoir la maladie d'hashimoto    C'est différent. As tu créé une discussion avec tes résultats et normes du labo à côté de chaque résultat ? Qu'appelle tu pas symptômes d'hashimoto    Il existe les symptômes de l'hypothyroïdie et de l'hyperthyroïdie. On peut avoir ces symptômes mais ne pas avoir Hashimoto.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
25/05/2011,din38eq,Je te donne ça demain sur cette discussion... La je suis allongée et crevée Quel est la différence entre cytoponction et biopsie? Ce sont des prélèvements,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
25/05/2011,lis92mi,la cytoponction de ton nodule est différente de la biopsie de la thyroïde. Moi ce n'est pas une biopsie de mon nodule dont on me parle... c'est une biopsie de ma thyroïde pour savoir si j'ai la maladie de hashimoto qui ne peut être définie que comme ça paraît-il. Mais bon..... je me renseignerais et vous tiendrais au courant quand j'en saurais plus. bisous moi aussi crevée ! Je vous mets un site qui explique bien toutes les maladies de la thyroïde    Il y en a tellement !!!  http://thyroide-fibromyalgie.blogspot.com/  à plus  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
25/05/2011,lis92mi,   #034;La biopsie est une procédure qui nécessite un acte chirurgical  réalisé sur l' anesthésie   pour obtenir un petit échantillon de la thyroïde. #034; de la lecture pour demain           tout le monde,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,jes14lj,Et oui c'est pour ça que je lui ai posé la question pour voir ce qu'il allais me répondre. Car en me donnant le Lévo la 1ere fois il m'a donner aucune indication ... juste le matin au réveil ... Bon moi j'attend jamais la demie heure pour boire mon café après mais bon sinon je ne mange jamais rien le matin ! C'est vrai que c'est compliqué à comprendre ces soucis de thyroide. Ma mère par exemple à eu un déreglement mais n'a eu aucun traitement . Elle a juste des controles écho pour controlé des nodules c'est tout. Et n'a pas d'anticorps. Moi j'ai pas de nodules ni rien mais je me sens hyper mal par moment ! Ce que je veux comprendre surtout c'est si mes vertiges sont dù vraiment à ça et si il vont bientot partir avec le Lévo !!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,din38eq,Hello a toutes les hypo   1er jour de Levo  jambes très lourdes ce matin et paupières gonflées également. J'ai mis 30 min pour sortir de mon lit. Alors voila  pour lisbeth et pour les autres si elles le souhaitent  j'ai mis mes résultats ci dessous: Dosage des anticorps antithyroperoxydases Anti corps anti tpo: 49. Normes:  lt; à 60 Ft3: 3 14. Normes: 2.30 à 4.20 Ft4: 0 89. Normes 0 89 à 1 76 Tsh: 11 57. Normes: 0 55 à 4 78 Voila voila  qu'en pensez vous?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,din38eq,Aussi j'ai un goitre et un nodule bénin a surveiller chaque année!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,lis92mi,Avec une TSH de presque 12 et des T4 au ras des pâquerettes  ça ne m'étonne pas du ressenti que tu as... Tu fais une hypothyroïdie. J'ai mis un site plus haut qui explique tout ça. Tu devrais avoir un traitement car c'est dangereux de rester comme ça ! ça fait des dégats partout car la thyroïde gère notre corps ! voilà ce que j'en pense....    bonne journée tout le monde.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,din38eq,Merci merci  après 5 mois d'attente  j'ai enfin mon traitement! Depuis today donc on verra bien! Je suis curieuse j'aimerais savoir pour mes anticorps sont normaux  c mauvais signe?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,lis92mi,       ben non c'est pas mauvais signe  Pardon  mais tu me fais rire !!! Au contraire  ça signifie que tu n'as pas la maladie d'hashimoto ou autre maladie de la thyro auto immune !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,din38eq,Je t autorise a rigoler de mes bêtises!!! LOL,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,haionara,dinadidi elle est obsédée avec ses anticoprs mdrrrr tes dégouté quils soient pas postifs ou quoi? lol c'est clair c'est plutot bon signe!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,din38eq,Ben en fait j'en ai tellement bavé avec tout les exams que j'ai fait que hé veux comprendre. Mais c vrai que je commence a être relou. Allez je me calme!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,lis92mi,C'est normal    Moi je me souviens quand j'avais 14 de TSH et bien j'étais dans un état lamentable  et ne rien savoir etc etc... l'inquiètude..... Bon maintenant je suis encore un peu relou mais c'est naturel chez moi        Bon appêt  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,lis92mi,Euh c'est pas relou ! c'est chelou,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,din38eq,On est comme ca mais je pense que c'est à cause de nos toubib qui sont trop cool et qui nous donne aucune explications... J'ai ressorti la totalité de mes analyses et le 9 mars j'avais les anti corps anti TG qui explosait à 461... en sachant que mes anti tpo ont tjs été ngatif... Mon ando ne m'en avait meme pas parler. Grrr ca m'énèrve Y'a pas un doc qui peut me dire en attendant mon rdv avec un professeur.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
26/05/2011,lis92mi,http://sante-guerir.notrefamil erir=12842  ce doit être du à ton ptit nodule bénin ! c'est précisé dans le lien que je te mets. bon moi je vais siester  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
25/02/2012,mra79qn,Bonjour  J'ai fait une thyroidite 'anticorps eleves) le 30/06/2011 et depuis j'ai une gene constante à la gorge et des changements d'humeur constants. On m'a donc donné du levothyrox depuis cette date mais je pense que je suis mal soignée. Je refais aujourd'hui une thyroidite et il y a 2 semaines j'ai fait 9 jours de fievre et depuis vendredi rebelotte... J'ai vu 2 endocrinologues et mon generaliste et je n'ai jamais les memes discours. Et le dernier ORL que j'ai vu m'a dit que les endo auraient due verifier mes taux T4 au lieu des T3. Donc je ne sais plus quoi penser... Je suis donc a la recherche d'un bon endocrinologue sur montpell pour enfin etre stabilisée... (celle de Lisbeth par ex) car ca fait 8 mois que ca me pourrit la vie  et la je crque... Merci par avance de m'aider,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
20/04/2012,zBi05fp,Pas de contenu,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
23/04/2012,din38eq,Bonjour  Il faut aller voir un andocrino et lui demander de te faire faire les dosage anticorps ainsi que t3 T4 C'est la seule solution pour regler ton problème je suis passée par la c'est difficicile sans traitement,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
18/02/2014,Ros07hf,Bonjour  Je repose la même question  pouvez vous me donner le nom d'un bon endocrinologue sur Montpellier ? Je suppose que la réponse a été donnée en mp.... Merci d'avance si toujours quelqu'un sur ce forum...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
02/03/2014,zBi05fp,  MP envoyé,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
03/03/2014,paradispom​pe,Je suis interessee aussi :) Car la bonne quinzaine que j'ai rencontre n'y connaissaient rien    Merci       ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
03/03/2014,zBi05fp,  mp envoyé,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
03/04/2014,Jellyfish2​50,Bonjour  Pourriez-vous m'envoyer le nom de cette endocrino? Je viens de déménager sur Montpellier. et aujourd'hui  j'ai vu une endocrino qui m'a reçu juste 10 min et qui ne m'a pas vraiment écouté. Je suis enceinte et elle me fait baisser mon dosage sur une analyse de sang d'un nouveau labo. Bref  je ne me sens pas vraiment rassurée. Merci d'avance pour votre MP,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
05/04/2014,zBi05fp,mp envoyé,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/connait-endocrino-montpellier-sujet_165824_2.htm
18/11/2019,hend15959,Bonjour j espere que vous allez bien j ai 39 ans depuis six ans je vivre sans thyroide durant 4 ans j ai des problemes de fatigue car la dose de levo n est pas stable mais depuis deux ans mon medecin m a dis de prendre levo 125 et je me sans bien :) et sans faire prise de sang depuis ses deux ans mais malheureusement depuis trois semaine je ne me sens pas bien   douleur musculaire  vertige .insomie est ce que tout se que je me sans a un lien avec mon thyroide remarque depuis six mois mon poids et 68 kg maintenant 74kg .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyroxe-douleur-sujet_171759_1.htm
18/11/2019,valentine,Tu prends quoi pour la thyroïde ? Il faut un examen de sang avec tsh t3 et t4 ! Le nouveau levo est plus dosé que l’ancien ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyroxe-douleur-sujet_171759_1.htm
19/11/2019,hend15959,merci beaucoup Valentine   de me répondre depuis deux ans je prend levothyrox 125,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyroxe-douleur-sujet_171759_1.htm
19/11/2019,valentine,Donc il faut d’abord faire un examen de sang pour être sure que tu n’es pas passé à l’hyper ou tu n’es pas en hypo encore plus et Si ni l’un ni l’autre   après tu peux te poser la question si tu supporte le levo ou il vaut mieux passer à un équivalent.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyroxe-douleur-sujet_171759_1.htm
19/11/2019,hend15959,Salut valentine merci bcp pour ta reponse je vais faire un examen du sang. peut etre tout ce que me je sens a cause de prise de poids et la dose de 125 pour 74kg est insuffisante et il faut augement la dose         Je vais voir avec mon endocrino       Merci encore une fois,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyroxe-douleur-sujet_171759_1.htm
19/09/2019,valentine,Tsh 0 01 mUl/l gt; gt; gt; gt; gt;{o 27-4 20) T3 libre 4 9 plomb/l  gt; gt; gt; gt; gt; gt; gt;{3 1-6 8) T4libre 15 7 plomb/l gt; gt; gt; gt; gt; gt; gt; gt;{12-22).  Help,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
19/09/2019,Susanne in F,Qu'est-ce qui est incroyable ? Tu as une legère hypothyroidie et une conversion correcte . Il n'y a rien de bizarre .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
20/09/2019,valentine,Bonjour Suzanne Merci pour ta réponse Je sais que la valeur de tsh ne vaut rien dire   mais quand même je me pose la question  pourquoi il est si bas .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
27/09/2019,valentine,L’angoisse! On m’envoit voir un endocrinologue. Sous prétexte de mon tsh ! Je n’ose pas imaginer ce que elle va me dire . En plus les médecins ont pris la mauvaise habitude de s’écrire sans arrêt ! Comment vais je supporter   quand l’endocrinologue va me dire que je suis en hyper ! Alors que c’est le contraire  mes triglycérides ont montré en flèche . Et en plus elle va écrire ça à tous mes médecins  et personne n’osera me donner mes médicaments habituelles . Quelle est la probabilité pour que l’endocrinologue soit un bon ? Comme mon tsh. 0 001. Pffffff,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
27/09/2019,Katelynn,Bonsoir  Un traitement thyroïde en cours avant l'analyse ( TSH effondrée ) ? Vu les résultats T4 il y a de grandes chances de continuer le traitement  avec une légère adaptation possible. Un problème de thyroïde identifié auparavant et traité ? Il faut laisser une large part aux effets cliniques observés. Il y a une grande inertie  parfois de plusieurs semaines  entre le traitement et les effets  c'est lié à l'axe HPT ( Hypothalamus - Pituitaire - Thyroïde ).,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
27/09/2019,valentine,C’est sympa d’intervenir. Je vais au plus vite   je synthétise: J’ai hashimoto Je prenais du levothyrox et 1/4 de cynomel Ça allait Ensuite changement de levothyrox à l thyroxin henning ( qui selon moi est moins dosé que levothyrox) Et de plus j’ai arrêté le cynomel pendant 1 an Et depuis incompréhension   le tsh devrait remonter   il est remonté très peu et apparition de symptômes Prise de poids . Montre de triglycérides malgré alimentation équilibrée. Depuis peu j’ai repris le cynomel environ 1/2 (1/4 ) donc peu . L thyroxine 150 . Il y a un an mon médecin traitant voulait arrêter tout traitement sous prétexte de mon tsh   si endocrinologie pense pareil ou baisse mon traitement je suis foutue !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
27/09/2019,Susanne in F,Valentine   pourquoi ne vas tu pas simplement voir un medecin competent ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
28/09/2019,valentine,J’en connais pas   ou alors un très cher .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
28/09/2019,Susanne in F,Et t'es ou ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
28/09/2019,valentine,Paris,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
28/09/2019,Susanne in F,C'est ce qu'il me semblait   mais je n'etais pas sure .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
29/09/2019,valentine,Avec le système de “ médecin traitant “ et quand on en a un   c’est compliqué d’aller voir un autre généraliste régulièrement  Je dis ça parceque tu m’avais indiqué un médecin il y a quelques temps .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
30/09/2019,valentine,Suzanne Si tu as d’autres médecins à paris je veux bien   s’il te plaît .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
14/10/2019,valentine,Ça y est   j’ai vu enfin l’endocrinologue dans un milieu hospitalier . Qui m’a dit   on ne mesure que le tsh !!!!! Et que je suis en hyperthyroïdie et que je dois baisser mon traitement pour avoir un tsh à 1 ou 2 ! Je lui ai dit si je baisse et que mon t4 sort de la norme   par exemple si mon t4 est égale à 11 alors que la norme est de 12 à 22 ? Elle m’a répondu on ne mesure plus le t4   on ne le saura pas ! Je me suis énervée et j’ai dit si je la paye de ma poche ! Elle a dit non uniquement le tsh . Bon c’était la dernière fois que je la vois 🥶,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
14/10/2019,valentine,J’ai dit il y a deux écoles   ceux qui ne jurent que par le tsh et ceux qui font attention à la valeur de t3 et t4 ! Elle m’a dit : il n’y a pas deux écoles  il n’y a que la fédération française de l’endocrinologie ! Ou la thyroïde  je sais plus .  Elle m’a dit attention à l’ostéoporose avec un tsh comme ça ! J’ai dit je ne suis pas en hyper vu les t3 et t4! Elle a dit C’est la valeur de tsh qui compte . Vous êtes en hyper et si vous avez grossi c’est aussi parceque vous êtes en hyper! Comme je tiens beaucoup à mes cheveux et que j’étais en train de me les arracher à chaque fois que elle parlait de tsh   j’ai dit ok   ok . Et je suis partie.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
22/10/2019,Questionma​rk,Coucou  ah bon  on ne mesure plus la T4. C'est marrant parce que la dernière endocrinologue que j'ai vu  une fraîchement sortie de l'école m'a fait faire la T4. Mais pas la T3. Moi  je n'ai plus confiance aux endocrinos. Ah bon ? On grossit en hyper. Bah  c'est nouveau. En 20 ans de soucis thyroidiens  je ne l'avais pas encore entendu celle là.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
22/10/2019,valentine,Oui elle m’a dit des trucs incroyables. Après elle me demande si j’avais des questions j’ai dit non je suis en état de choc après vos propos . De toute façon je ne la verrais plus .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
13/11/2019,petitbouch​on,Bonjour Valentine Est-ce que c'est forcément idiot ce que dit l'endocrinologue? Pour ma part j'ai aussi la TSH à 0. Mais pourquoi aurait-on plus si on est trop compensé en levothyrox. Pourquoi l'hypophyse enverrait de la TSH dans le sang puisqu'on a déjà trop de T4? J'ai commencé avec 100 µg de levotyrox par jour et aux dernières analyse l'endocrino m'a baissé à 1/2 de 185 µg/j. J'ai cru que s'était dû à la TSH mais dans une copie du rapport envoyé à mon généraliste  l'endocrino marque qu'elle ne se base que sur les résultats de T3 T4 Pour l'instant je n'ai eu en laboratoire (hors prélèvement en endocrinologie) que la T4. Après tout si on n'a pas de raison de voir la T4 non transformé en T3 pourquoi s'inquiéter. Et puis tout ça c'est du grand bricolage  on a la commande automatique qui foire alors on ne va pas aller tous les matins se faire analyser pour ajuster la quantité de levothyrox à prendre. Pour le cortisol fabriqué par les surrénales  s'est pire. J'ai eu un grand discours sur l'ajustement à faire selon le stress. Le tout est de vraiment comprendre de quel stress on parle. A priori c'est d'être malade ou pas  d'avoir de la fièvre  de sentir mal ... Au cas où je ne pourrai plus avaler l'hydrocortisone en comprimé parce que je vomis  j'ai en réserve une seringue et une dose d'hydrocortisone 100mg à m'injecter en sous cutané. Je suis sorti de l'hôpital avec une prescription de 30mg/jour on m'a baissé à 25 voire 20 parce que je me plaignais de prendre du poids  de mon propre chef et d'autant que vu le temps je ne fais actuellement pas de vélo  je n'en prends que 10 avec l'idée que si ça ne va pas j'en prendrai 5 voire 10 de plus. par contre pour le levothyrox je me tiens à la dose prescrite. L'ostéoporose  à priori j'y ai droit. Je vais faire une densitométrie en janvier. En attendant  suite à une chute (et rechute) en vélo j'ai le scaphoÎde du poignet droit qui ne se ressoude que très mal malgré le port d'une atelle. Le diagnostique d'ostéoporose est venu parce que j'ai signalé que j'avais perdu pas mal de cm selon mon entourage. Conclusion  comme je suis un homme  une injection de testostérone / 4semaines et 1 ampoule de vitamine D par mois. Mais enfin  j'ai 70 ans et je me sens en pleine forme  en tout cas en meilleure forme par rapport à ce que j'ai vécu durant les 25 dernières années. Mais comme tous et toutes ici  je m'inquiète et j'essaie de comprendre pour faire le mieux pour vivre le plus longtemps en forme.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
15/11/2019,GSIK,Bonjour Valentine  On m'a diagnostiqué la maladie de BASEDOW il y 6 ans maintenant... J'ai été suivi par plusieurs médecins avant d'en trouver une à PARIS je sais plus quel arrondissement. Je te la conseille  elle est très à l'écoute de tes ressentis  et les prends en compte pour les prescriptions  le prix de la consultation est le même je crois que pour un généraliste  ce qui m'a agréablement surprise la première fois. Ca fait 2 ans que je la vois  et je n'appréhende plus mes rdv... Bon courage à toi !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
15/11/2019,valentine,Merci c’est gentil . Mais efface vite le nom du médecin   car c’est interdit de citer de nom sur le forum . Est ce qu’il demande l’analyse du t3 et t4 et tsh ? Où uniquement tsh ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
16/11/2019,GSIK,Ok merci pour l'info ! Nan elle se base sur la tsh et les t4 je crois,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
16/11/2019,valentine,Bon c’est mieux que sur ke tsh seul lol,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
16/11/2019,GSIK,Après peut être que pour toi c'est différent vu que c'est pas la même maladie. Peut être que pour la tienne elle a besoin de tout... ça dépend aussi des médecins  certains me faisait un bilan complet  tsh t4 t3 et anticorps. La mienne étant auto-immune  j'ai appris à relativiser et essayer de pas trop me prendre la tête  et je dois t'avouer que ça m'a beaucoup aidé. Mes poussés sont beaucoup moins violentes  et les symptômes moins forts...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
16/11/2019,valentine,Le miens aussi est une maladie auto-immune et de plus j’ai une autre maladie auto-immune  qui est encore pire que le pb thyroïde qui est hashimoto. Le médecin vu à l’hôpital  l’endocrinologue était rigide !!!!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
16/11/2019,GSIK,Oui c'est compliqué... Si tu n'as pas encore trouvé de médecin  essaye d'aller voir celle que je t'ai dis  perso je la trouve bien. Bon courage à toi,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
16/11/2019,valentine,Ok merci pour tes conseils,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-sang-incroyable-sujet_171729_1.htm
01/10/2009,bot78ul,Bonjour à tous  Il m'est arrivé plusieurs fois ces derniers temps de me réveiller en pleine nuit en ayant l'impression d'avoir quelque chose à l'entrée de la gorge.  A chaque fois il s'agit de quelque chose de différent  il y a eu  entre autres  un pic apéritif  une boucle d'oreille  ... (ça ferait limite rire...).  Lorsque je me réveille  je sens l'objet vraiment au début de la gorge  et je dois faire des efforts pour m'enpêcher de l'avaler  je tousse  je tente de l'enlever en mettant les doigts dans ma bouche; j'ai très peur d'avaler l'objet en question; après  soit je me dis qu'il n'y a pas d'autre solution que de l'avaler  soit je me rends compte que ce n'est pas possible d'avoir un truc comme ça dans la gorge en pleine nuit et que j'ai du rêver  je bois de l'eau pour faire passer. Je ne sais pas d'où cela pourrait venir et je n'ai trouvé auncun témoignage du même genre sur internet  c'est pourquoi je poste ce message ici (et sur d'autres forum) sans savoir si c'est le bon endroit... Si qqn a une idée ou le même problème... Merci beaucoup,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
03/10/2009,Uaw20qg,Aucune idée sur ce qui peut t'arriver ! Mais tu pourrais quand même demander à te faire des analyses sur la thyroïde ! on sait jamais car souvent quand on a des problèmes thyroïdiens on a de drôles de sensations dans la gorge ! de là à sentir des objets ! perso j'ai jamais entendu parler de ça ! Pour l'analyse il te faut demander la TSH - les T3 et T4 et si possible les anticorps anti-tyroïdiens ! bonne journée  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
12/10/2009,lal63ww,slt botan8  et bien je ne dirais pas que je ressens un objet dans ma gorge mais je ressens régulièrement et plus particulièrement le matin au réveil un sorte de boule gluante dans la gorge  c'est dégueu ! je sais mais voilà ! parfois même quand je l'avale j'ai l'impression d'avoir avalé du sang ! c'est trés trés désagréable ! j'en ai parlé à mon médecin une fois et il a fait les gros yeux ! il a regardé dans son ordinateur en disant que je devais certainement avoir raison et que certzine personne assujetetti à ces problème de thyroide aurait des symptômes de ce genre ! et voilà sans plus ! on peux rien faire !! la médecine jte jure ! du coup régulièrement et parfois même la journée j'ai la désagréable boule d,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
12/10/2009,lal63ww,ok... il y a une erreur j'avais corrigé avant d'envoyer ! je disais !... il a regardé dans son ordinateur en disant que je devais certainement avoir raison et que certaine personne sujet à ces problèmes de thyroide aurait des symptômes de ce genre ! et voilà sans plus ! on peux rien faire !! la médecine jte jure ! du coup régulièrement et parfois même la journée j'ai la désagréable boule dans la gorge qu'il faut bien evidemment ... avaler !    j'ai un hypothyroide + levothyrox75 bis sophie,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
12/10/2009,gin94sa,certainement pas assez dosee!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
08/11/2019,Lili552253,Bonjour  je suis également dans le même cas que toi et ça me rend malheureuse car c'est très grave dans l'état ou ça me met par exemple cette nuit je me suis réveillée et j'ai couru au lavabo pour me forcer à cracher alors que je n'avais rien avalé j'ai l'impression que c'est des morceaux de ferraille comme l'opercule d'un médicament  un petit clou... une fois j'ai essayé de me faire vomir dans mon lit heureusement que mon copain ma réveillée. C'est vraiment horrible et c'est très souvent je sais plus quoi faire ça me fait peur et je suis fatiguée la journée c'est fou ... je ne sais pas vers qui me tourner j'ai peur que mon médecin me prenne pas au sérieux c'est tellement fou .... merci pour vos futures réponses.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
